symbol,Date,FiscalQuarter,FiscalYear,NetIncome,GrossSales
705,2013-02-26,4.0,2012,70.950996,795.3714536119638
707,2013-02-26,4.0,2012,-36.422001,573.2385326302417
778,2013-02-26,1.0,2013,125.0,841.0582068900976
20,2013-02-27,4.0,2012,4345.0,23238.791805369998
78,2013-02-27,4.0,2013,2999.0,75995.4634142963
95,2013-02-27,4.0,2012,47681.0,625063.7337586529
280,2013-02-27,4.0,2013,1906.699951,16641.47052869261
725,2013-02-27,4.0,2012,901.0,3809.9644957602522
798,2013-02-27,4.0,2012,146.0,4379.748186814024
13,2013-02-28,4.0,2012,2063.0,49843.736950335595
108,2013-02-28,4.0,2013,1135.0,18920.05868497473
444,2013-02-28,4.0,2013,986.0,12488.813243892431
505,2013-02-28,4.0,2012,1719.631958,4918.288567976603
590,2013-02-28,4.0,2012,1941.371948,6706.5904127545555
698,2013-02-28,4.0,2013,-270.445007,1720.6883060331156
797,2013-02-28,4.0,2012,131.919006,318.33433840718317
38,2013-03-01,4.0,2012,15312.0,117795.27555101931
307,2013-03-01,4.0,2012,5.99,245.9639194046039
509,2013-03-01,4.0,2012,122.063004,10644.892478838707
645,2013-03-01,4.0,2012,201.759003,8311.596485968057
650,2013-03-01,4.0,2012,2440.0,12467.733988754264
681,2013-03-01,4.0,2012,-77.906998,1794.5334742197506
687,2013-03-01,4.0,2012,906.700012,3651.5029978581288
809,2013-03-01,4.0,2012,330.0,7757.048874339443
789,2013-03-06,4.0,2013,64.133003,691.2992493208196
145,2013-03-07,4.0,2013,1507.699951,87190.80666650993
242,2013-03-07,2.0,2013,50.883999,2265.421175934299
350,2013-03-07,4.0,2013,-119.190002,46.545208393581234
416,2013-03-07,2.0,2013,379.697998,905.8482108411282
801,2013-03-07,4.0,2013,-38.147999,305.20681006393494
755,2013-03-08,4.0,2012,496.985992,1467.6370433466
694,2013-03-12,4.0,2012,218.5,1036.4106485069208
447,2013-03-13,2.0,2011,77.199997,919.7506283011118
358,2013-03-15,4.0,2012,5275.0,8791.666666666668
306,2013-03-19,1.0,2013,65.116997,3820.800009766619
111,2013-03-20,3.0,2013,1515.699951,11087.311144349422
39,2013-03-27,4.0,2013,-420.0,72990.36384325802
68,2013-03-28,2.0,2013,54.296001,5312.808306589068
675,2013-03-28,2.0,2013,1953.129028,-999.0
711,2013-03-28,3.0,2013,1406.400024,5518.040437940202
46,2013-04-16,1.0,2013,459.0,40067.49111494305
62,2013-04-16,1.0,2013,1769.0,63708.477994373476
620,2013-04-16,1.0,2013,21.0,3195.561318179496
634,2013-04-17,1.0,2013,677.0,18101.52566797965
35,2013-04-18,1.0,2013,552.0,61043.811596145046
37,2013-04-18,1.0,2013,4855.0,171768.87631811114
77,2013-04-18,1.0,2013,691.900024,27335.748221239865
186,2013-04-18,1.0,2013,110.727997,35257.81632240289
199,2013-04-18,1.0,2013,1085.0,104232.15536641836
252,2013-04-18,1.0,2013,957.0,29116.555216918576
296,2013-04-18,3.0,2013,16898.0,112979.39496884549
344,2013-04-18,1.0,2013,824.0,27491.480147136328
619,2013-04-18,1.0,2013,-0.5,1436.7365624116183
645,2013-04-18,1.0,2013,84.099998,32003.66172643121
11,2013-04-19,1.0,2013,966.0,53807.73495150515
143,2013-04-19,1.0,2013,551.0,21727.30632696022
8,2013-04-23,2.0,2013,586.799988,13303.758473333444
23,2013-04-23,2.0,2013,22625.0,102496.07706487423
59,2013-04-23,3.0,2013,116.991997,3683.7693010303838
138,2013-04-23,2.0,2013,502.0,82240.35104236375
150,2013-04-23,1.0,2013,761.0,80012.20248998381
179,2013-04-23,1.0,2013,450.0,15875.837016201709
192,2013-04-23,1.0,2013,236.100006,34479.658905327204
224,2013-04-23,1.0,2013,3773.0,236572.42835928433
616,2013-04-23,1.0,2013,336.0,18695.314380553147
623,2013-04-23,1.0,2013,191.0,13201.499730497377
646,2013-04-23,1.0,2013,508.0,846.6666666666667
647,2013-04-23,1.0,2013,91.0,10148.071612932605
765,2013-04-23,1.0,2013,173.569,8808.608562624606
803,2013-04-23,1.0,2013,5.295,457.1228804283743
40,2013-04-24,1.0,2013,1106.0,100491.735077241
72,2013-04-24,1.0,2013,494.0,11771.67019320688
109,2013-04-24,1.0,2013,571.0,55437.95229001725
113,2013-04-24,1.0,2013,52.130001,805.0637822637443
124,2013-04-24,2.0,2013,46.299999,1928.8752028106794
168,2013-04-24,1.0,2013,192.0,19504.449795410757
207,2013-04-24,3.0,2013,9520.0,99283.14494545718
228,2013-04-24,1.0,2013,304.0,18096.539668789268
240,2013-04-24,1.0,2013,336.200012,13850.345419469926
257,2013-04-24,1.0,2013,-643.0,12201.307199161043
269,2013-04-24,3.0,2013,1245.0,19534.243860400617
295,2013-04-24,1.0,2013,241.899994,6488.944817832621
312,2013-04-24,1.0,2013,33.542,4829.229756503484
340,2013-04-24,1.0,2013,176.0,15987.224842075588
437,2013-04-24,2.0,2013,3766.0,34080.21090849347
632,2013-04-24,1.0,2013,16.737,5014.98447606005
654,2013-04-24,1.0,2013,20.034,979.0558225491329
759,2013-04-24,2.0,2013,554.0,17248.553155851427
802,2013-04-24,3.0,2013,-14.382,108.49245411555427
41,2013-04-25,1.0,2013,623.0,21824.263417386264
63,2013-04-25,1.0,2013,506.0,19446.373212120456
203,2013-04-25,1.0,2013,1385.0,30103.31149882332
210,2013-04-25,1.0,2013,494.0,28146.841630174804
236,2013-04-25,1.0,2013,6.589,1635.957623033692
420,2013-04-25,1.0,2013,-6.825,156.81525959794178
430,2013-04-25,1.0,2013,426.748993,6276.3579686589
431,2013-04-25,1.0,2013,31.823,2199.9707192253463
582,2013-04-25,1.0,2013,4.21,334.0758172939073
677,2013-04-25,1.0,2013,218.0,6448.970113455978
753,2013-04-25,1.0,2013,401.0,28449.938087317107
779,2013-04-25,1.0,2013,174.5,6678.239556389669
260,2013-04-26,1.0,2013,270.416992,12520.121415113543
502,2013-04-26,1.0,2013,3.496,671.1667595605244
821,2013-04-26,1.0,2013,900.0,85834.0879965451
74,2013-04-30,1.0,2013,312.0,22181.696342599593
81,2013-04-30,1.0,2013,-13.882,2575.6520565134824
182,2013-04-30,1.0,2013,164.0,8861.786298861474
232,2013-04-30,1.0,2013,27.239,1615.8787659784184
262,2013-04-30,1.0,2013,29.141001,2581.3113256522856
590,2013-04-30,1.0,2013,497.03299,6812.363904809731
707,2013-04-30,1.0,2013,6.114,916.0803372321011
745,2013-04-30,1.0,2013,212.0,3624.8771880268428
767,2013-04-30,1.0,2013,67.238998,460.46034279331883
26,2013-05-01,2.0,2013,158.350006,1516.7623898386314
65,2013-05-01,1.0,2013,1645.0,229687.76440292364
70,2013-05-01,1.0,2013,14.005,8096.840675917218
187,2013-05-01,1.0,2013,1355.0,43502.126471185664
348,2013-05-01,1.0,2013,-1339.0,37747.82073770241
441,2013-05-01,1.0,2013,720.0,57065.09975485864
626,2013-05-01,1.0,2013,160.947998,4762.766256684931
725,2013-05-01,1.0,2013,365.0,17213.64102214427
728,2013-05-01,2.0,2013,965.0,19432.856411535242
736,2013-05-01,1.0,2013,219.0,22030.130872244878
738,2013-05-01,1.0,2013,1410.0,-999.0
770,2013-05-01,2.0,2013,2563.0,31335.646027914547
25,2013-05-02,1.0,2013,270.0,185720.60402397037
58,2013-05-02,1.0,2013,6239.0,-999.0
95,2013-05-02,1.0,2013,9761.0,1902165.0323750195
134,2013-05-02,1.0,2013,315.0,70210.52118249761
141,2013-05-02,1.0,2013,311.0,14430.591908337376
303,2013-05-02,1.0,2013,27.767,25418.03469225987
428,2013-05-02,1.0,2013,23.542,1440.1470513710367
475,2013-05-02,1.0,2013,-103.5,10499.687947538394
716,2013-05-02,1.0,2013,33.764,3010.208023661687
799,2013-05-02,1.0,2013,22.615999,1717.2188292725955
38,2013-05-03,1.0,2013,5017.0,197754.85277270424
53,2013-05-03,3.0,2013,105.599998,2742.1816772082034
318,2013-05-03,1.0,2013,456.0,55867.55948146633
417,2013-05-03,1.0,2013,98.874001,2342.8988529968624
509,2013-05-03,1.0,2013,50.049999,6525.200294168276
809,2013-05-03,1.0,2013,44.0,6615.32312688983
83,2013-05-07,2.0,2013,3059.0,52772.83004099071
93,2013-05-07,2.0,2013,1044.0,29990.021256072734
159,2013-05-07,4.0,2013,1338.0,251159.0108657842
333,2013-05-07,1.0,2013,206.0,12006.648396457887
403,2013-05-07,1.0,2013,438.0,70340.89122575313
75,2013-05-08,1.0,2013,2.133,3556.9582516819196
118,2013-05-08,1.0,2013,34.152,5935.9313621252995
300,2013-05-08,1.0,2013,698.0,41233.48566251753
505,2013-05-08,1.0,2013,334.467987,17846.695061077477
687,2013-05-08,1.0,2013,237.399994,3245.384016398603
694,2013-05-08,1.0,2013,-41.099998,2027.2541384486528
752,2013-05-08,1.0,2013,370.0,-999.0
776,2013-05-08,1.0,2013,456.0,14318.74111485652
784,2013-05-08,1.0,2013,25.6,2511.1247705341684
798,2013-05-08,1.0,2013,44.0,8848.683651526477
117,2013-05-09,1.0,2013,9.072,3419.1291074931737
579,2013-05-09,1.0,2013,210.675995,-999.0
681,2013-05-09,1.0,2013,12.425,8385.511041042539
705,2013-05-09,1.0,2013,9.021,240.61670367579026
724,2013-05-09,1.0,2012,-10.544,5863.641640594053
769,2013-05-09,1.0,2013,3.498,4502.398281550969
797,2013-05-09,1.0,2013,39.995998,528.1634959744117
804,2013-05-09,1.0,2013,730.0,311572.9095209134
155,2013-05-10,1.0,2013,383.0,26154.14500908781
200,2013-05-10,1.0,2013,2765.0,189748.71571435712
755,2013-05-10,1.0,2013,75.288002,2068.0855985748376
652,2013-05-14,2.0,2013,345.0,10000.68979585551
99,2013-05-15,1.0,2014,217.0,32086.452044971007
394,2013-05-15,3.0,2013,7713.0,47170.590361819115
24,2013-05-16,2.0,2013,-95.0,27170.42436328818
341,2013-05-16,1.0,2014,130.0,42768.79250644328
444,2013-05-16,1.0,2014,147.0,28613.48829056243
21,2013-05-21,2.0,2013,295.694,3785.8145711769043
127,2013-05-21,1.0,2014,1226.0,99927.36168062103
280,2013-05-21,1.0,2014,452.899994,34907.57886124615
451,2013-05-21,4.0,2013,-17.250999,1354.7007003912545
78,2013-05-22,1.0,2014,498.0,181542.52005707673
123,2013-05-22,2.0,2013,2309.0,156204.4534197983
152,2013-05-22,1.0,2014,540.0,168645.2074024018
350,2013-05-22,1.0,2014,-33.014999,320.0292825544751
108,2013-05-23,1.0,2014,333.0,20621.642672304846
246,2013-05-23,2.0,2013,109.797997,4246.568780003784
698,2013-05-23,1.0,2014,-67.721001,4230.256557990866
795,2013-05-23,4.0,2013,219.057999,11632.409736064905
480,2013-05-29,1.0,2014,51.122002,6915.640522044364
801,2013-05-29,1.0,2013,-28.587,812.0103520781804
206,2013-05-30,4.0,2013,1429.099976,22921.285893825065
84,2013-06-04,1.0,2014,220.082993,21988.35915042195
105,2013-06-04,1.0,2013,-19.073999,406.27437683335194
114,2013-06-05,2.0,2013,69.199997,11846.084091896073
242,2013-06-06,3.0,2013,94.640999,4098.563801891742
789,2013-06-06,1.0,2014,22.120001,2308.502283687963
316,2013-06-07,1.0,2014,14.997,848.5666682761058
778,2013-06-07,2.0,2013,238.0,3504.5686291245474
293,2013-06-12,1.0,2014,32.333,19497.622890591843
306,2013-06-18,2.0,2013,76.545998,6533.476291028384
145,2013-06-20,1.0,2014,484.0,335591.8261326445
297,2013-06-20,4.0,2013,10925.0,18208.333333333336
267,2013-06-25,3.0,2013,1793.0,83891.44227496927
111,2013-06-26,4.0,2013,1892.5,24533.296736969794
666,2013-06-26,3.0,2013,2764.0,22021.668851278202
68,2013-06-27,3.0,2013,73.259003,2098.744126756717
675,2013-06-27,3.0,2013,2827.191895,39503.651084116886
616,2013-07-10,2.0,2013,612.0,6190.8194955288045
46,2013-07-16,2.0,2013,994.0,3456.7372750696386
62,2013-07-16,2.0,2013,4463.0,26467.014736113997
620,2013-07-16,2.0,2013,104.0,671.8486200749288
711,2013-07-16,4.0,2013,1891.800049,7018.283985405109
634,2013-07-17,2.0,2013,1317.0,2195.0
35,2013-07-18,2.0,2013,1142.0,22120.087767204954
37,2013-07-18,2.0,2013,10053.0,67773.50909342262
77,2013-07-18,2.0,2013,1308.699951,-999.0
88,2013-07-18,2.0,2013,546.5,-999.0
186,2013-07-18,2.0,2013,216.998001,3163.4934862004984
228,2013-07-18,2.0,2013,517.0,3402.780611921921
252,2013-07-18,2.0,2013,2063.0,13327.426462496525
296,2013-07-18,4.0,2013,21863.0,53393.535110190234
619,2013-07-18,2.0,2013,-8.0,1199.4003588178116
11,2013-07-19,2.0,2013,1987.0,15538.002883791363
260,2013-07-19,2.0,2013,408.69101,4301.095331185505
8,2013-07-23,3.0,2013,885.200012,3680.4927261972985
23,2013-07-23,3.0,2013,29525.0,66696.25632457825
150,2013-07-23,2.0,2013,1620.0,51626.09561398984
179,2013-07-23,2.0,2013,915.0,3630.6104962000586
192,2013-07-23,2.0,2013,527.700012,13034.957101349564
224,2013-07-23,2.0,2013,7653.0,43633.03366072981
344,2013-07-23,2.0,2013,1434.0,20964.369404364035
451,2013-07-23,1.0,2014,9.967,785.3134183785672
623,2013-07-23,2.0,2013,-60.0,6079.743851097388
647,2013-07-23,2.0,2013,188.899994,4373.630504745952
40,2013-07-24,2.0,2013,2194.0,86331.49486350334
54,2013-07-24,2.0,2013,1847.0,10640.351120808735
109,2013-07-24,2.0,2013,1211.0,41102.0305620715
113,2013-07-24,2.0,2013,109.973,233.6680214654241
124,2013-07-24,3.0,2013,69.699997,1142.673436677241
168,2013-07-24,2.0,2013,450.0,10843.912253755932
199,2013-07-24,2.0,2013,3110.0,44584.94817302705
203,2013-07-24,2.0,2013,2651.0,24241.645605886624
219,2013-07-24,2.0,2013,93.157997,971.2245250906494
236,2013-07-24,2.0,2013,73.144997,774.5827411274855
240,2013-07-24,2.0,2013,613.599976,11367.969777610602
295,2013-07-24,2.0,2013,489.700012,2910.3272355008958
437,2013-07-24,3.0,2013,5344.0,22030.290321427296
632,2013-07-24,2.0,2013,70.113998,3234.405071758835
646,2013-07-24,2.0,2013,969.0,1615.0
736,2013-07-24,2.0,2013,552.0,8100.866561359719
759,2013-07-24,3.0,2013,889.0,2356.663248474842
41,2013-07-25,2.0,2013,1153.0,11837.053409788437
63,2013-07-25,2.0,2013,1110.0,11932.606665231928
134,2013-07-25,2.0,2013,572.0,6292.057660859581
210,2013-07-25,2.0,2013,987.0,25169.591302939287
430,2013-07-25,2.0,2013,917.419006,2537.767583959546
431,2013-07-25,2.0,2013,75.282997,852.3172184906007
654,2013-07-25,2.0,2013,32.646,113.92565128366059
677,2013-07-25,2.0,2013,369.700012,2896.3027118886466
779,2013-07-25,2.0,2013,338.100006,3121.283820616203
803,2013-07-25,2.0,2013,10.765,288.66562165334824
175,2013-07-26,2.0,2013,-1874.0,6153.775865643662
608,2013-07-26,2.0,2013,75.0,15834.51013543963
821,2013-07-26,2.0,2013,1827.0,88800.75430465068
53,2013-07-30,4.0,2013,146.5,535.4857907553383
72,2013-07-30,2.0,2013,1132.0,1886.6666666666667
74,2013-07-30,2.0,2013,753.0,1255.0
262,2013-07-30,2.0,2013,60.625999,1612.5694369128098
340,2013-07-30,2.0,2013,432.0,10081.05236023928
692,2013-07-30,2.0,2013,57.0,95.0
716,2013-07-30,2.0,2013,77.162003,1743.0079323002979
745,2013-07-30,2.0,2013,410.600006,1506.8790678380342
767,2013-07-30,2.0,2013,137.977997,229.96332833333332
26,2013-07-31,3.0,2013,248.330994,491.9350041570197
65,2013-07-31,2.0,2013,3389.0,77877.00488495539
70,2013-07-31,2.0,2013,56.902,1218.100266355563
232,2013-07-31,2.0,2013,69.874001,516.2007660264559
626,2013-07-31,2.0,2013,245.061005,635.6947461594964
659,2013-07-31,2.0,2013,53.484001,-999.0
700,2013-07-31,2.0,2013,1614.0,5204.4699338379205
707,2013-07-31,2.0,2013,28.362,671.8795103735573
795,2013-07-31,1.0,2014,70.313004,2393.0215122409427
50,2013-08-01,4.0,2013,334.0,199409.64011460895
138,2013-08-01,3.0,2012,1234.0,13377.268781126777
141,2013-08-01,2.0,2013,663.0,5058.745239745364
300,2013-08-01,2.0,2013,1359.0,23701.61933173049
318,2013-08-01,2.0,2013,1285.0,33608.22305439067
703,2013-08-01,2.0,2013,30.6,13228.42660833248
738,2013-08-01,2.0,2013,2370.0,111589.94652331775
753,2013-08-01,2.0,2013,882.0,13494.427277928338
775,2013-08-01,2.0,2013,90.035004,1738.4811711052987
799,2013-08-01,2.0,2013,26.35,883.1808966524147
38,2013-08-02,2.0,2013,9629.0,71925.03558184358
59,2013-08-02,4.0,2013,163.358994,1897.2996700902293
91,2013-08-02,2.0,2013,877.0,9472.367979544208
182,2013-08-02,2.0,2013,355.100006,2456.2620037530237
728,2013-08-02,3.0,2013,1627.0,7184.312633255258
809,2013-08-02,2.0,2013,122.0,506.7830386069596
25,2013-08-06,2.0,2013,496.0,123636.41855063642
81,2013-08-06,2.0,2013,-111.264999,2361.581035389151
83,2013-08-06,3.0,2013,5093.0,31095.840007396713
93,2013-08-06,3.0,2013,1258.0,21632.7087473503
333,2013-08-06,2.0,2013,462.0,2652.307513798814
359,2013-08-06,2.0,2013,1154.416992,6288.850697898316
417,2013-08-06,2.0,2013,186.25,1374.2845908248282
428,2013-08-06,2.0,2013,54.108002,187.8626924477735
579,2013-08-06,2.0,2013,195.602005,19638.08309413288
752,2013-08-06,2.0,2013,596.0,1227.8877757484734
769,2013-08-06,2.0,2013,-6.085,2635.718423207241
782,2013-08-06,2.0,2013,62.5,1155.0701915606196
58,2013-08-07,2.0,2013,11643.0,87775.16641125361
118,2013-08-07,2.0,2013,75.212997,1974.9341536581248
403,2013-08-07,2.0,2013,975.0,26243.41717796747
441,2013-08-07,2.0,2013,1525.0,24044.64947885822
645,2013-08-07,2.0,2013,149.444,8690.52177887506
694,2013-08-07,2.0,2013,-75.0,1051.9746676136187
746,2013-08-07,2.0,2013,29.59,257.21740969363606
784,2013-08-07,2.0,2013,53.599998,821.9967315864981
798,2013-08-07,2.0,2013,101.0,3850.0401592518388
117,2013-08-08,2.0,2013,36.448002,1365.1145289116278
155,2013-08-08,2.0,2013,809.0,4715.809158190445
207,2013-08-08,4.0,2013,11402.0,-999.0
588,2013-08-08,2.0,2013,123.699997,6677.230104956793
797,2013-08-08,2.0,2013,82.986,283.3520291754151
804,2013-08-08,2.0,2013,1329.0,140426.85060443822
303,2013-08-09,2.0,2013,39.790001,10318.227187171757
724,2013-08-09,2.0,2012,-29.559,1904.6874979470738
755,2013-08-09,2.0,2013,195.324005,1376.7093566669644
99,2013-08-14,2.0,2014,498.0,2367.4794636804586
394,2013-08-14,4.0,2013,9983.0,48694.938583895266
585,2013-08-14,4.0,2013,147.139008,1243.9210959988513
652,2013-08-14,3.0,2013,513.0,2100.4479158989748
341,2013-08-15,2.0,2014,334.0,5040.304696042534
436,2013-08-15,4.0,2013,441.899994,1887.3157942138243
444,2013-08-15,2.0,2014,378.0,3749.3025402866933
589,2013-08-15,4.0,2013,1023.799988,4543.204840629905
21,2013-08-20,3.0,2013,471.933014,1351.7612034581857
39,2013-08-20,2.0,2014,175.0,11954.884263357706
127,2013-08-20,2.0,2014,3021.0,31890.640380805224
161,2013-08-20,1.0,2014,953.0,2133.080927834679
280,2013-08-20,2.0,2014,932.400024,12735.780617689787
78,2013-08-21,2.0,2014,1110.0,16381.956200472781
123,2013-08-21,3.0,2013,3699.0,31143.83855877469
108,2013-08-22,2.0,2014,636.0,14679.417556954511
246,2013-08-22,3.0,2013,149.895004,1879.6546696796358
350,2013-08-27,2.0,2014,-68.992996,80.62597379495999
778,2013-08-27,3.0,2013,380.0,2109.2333569488555
42,2013-08-28,1.0,2014,143.0,-0.06475045073899716
480,2013-08-28,2.0,2014,94.709999,3940.0209464890854
789,2013-08-28,2.0,2014,37.754002,476.46383498812764
79,2013-08-29,3.0,2013,2730.600098,47029.84790069169
698,2013-08-30,2.0,2014,8.882,1679.2716145490576
84,2013-09-04,2.0,2014,465.558014,16318.21425926862
145,2013-09-12,2.0,2014,804.0,75834.38609818793
306,2013-09-17,3.0,2013,83.001999,901.0578467949156
97,2013-09-18,1.0,2014,489.0,-999.0
111,2013-09-18,1.0,2014,468.100006,2069.4102879459197
298,2013-09-18,1.0,2014,2191.0,29000.352077434432
242,2013-09-26,4.0,2013,152.862,1157.0875692108368
675,2013-09-26,4.0,2013,3554.519043,5924.198405
267,2013-10-01,4.0,2013,2450.0,44352.39019552284
46,2013-10-15,3.0,2013,1457.0,35377.55602691436
62,2013-10-15,3.0,2013,6918.0,18447.00677051581
199,2013-10-16,3.0,2013,5033.0,14171.219433718565
634,2013-10-16,3.0,2013,2006.0,20877.31280326
35,2013-10-17,3.0,2013,1686.0,37983.99416784752
37,2013-10-17,3.0,2013,15631.0,70822.60337857589
77,2013-10-17,3.0,2013,1905.699951,3176.1665850000004
252,2013-10-17,3.0,2013,3214.0,9432.952219022549
619,2013-10-17,3.0,2013,4.1,44.03078532141402
11,2013-10-18,3.0,2013,2977.0,28760.012291229854
658,2013-10-18,3.0,2013,504.799988,841.3333133333333
143,2013-10-22,3.0,2013,1663.0,4122.790521695798
344,2013-10-22,3.0,2013,2482.0,4136.666666666667
623,2013-10-22,3.0,2013,256.0,426.6666666666667
646,2013-10-22,3.0,2013,1426.0,2376.666666666667
647,2013-10-22,3.0,2013,288.0,4572.960813136559
40,2013-10-23,3.0,2013,3352.0,19707.170875486903
41,2013-10-23,3.0,2013,1845.0,7908.389548839123
54,2013-10-23,3.0,2013,2797.0,10238.525337413741
59,2013-10-23,1.0,2014,29.212,1674.3884368965457
109,2013-10-23,3.0,2013,1862.0,34731.69486746021
124,2013-10-23,4.0,2013,105.0,806.1489643495509
168,2013-10-23,3.0,2013,757.0,3839.082923841515
179,2013-10-23,3.0,2013,1397.0,7466.211961446593
240,2013-10-23,3.0,2013,931.200012,5257.165420627894
63,2013-10-24,3.0,2013,1809.0,9550.715954691661
203,2013-10-24,3.0,2013,4047.0,6745.0
210,2013-10-24,3.0,2013,1480.0,2466.666666666667
236,2013-10-24,3.0,2013,142.604004,850.7746981417043
269,2013-10-24,1.0,2014,495.0,-999.0
295,2013-10-24,3.0,2013,760.0,1618.9825590319865
296,2013-10-24,1.0,2014,5244.0,40771.456507828945
431,2013-10-24,3.0,2013,117.194,908.4974953606174
451,2013-10-24,2.0,2014,25.153,134.8504464358619
608,2013-10-24,3.0,2013,34.0,90515.84401137818
654,2013-10-24,3.0,2013,39.176998,273.76659640186205
677,2013-10-24,3.0,2013,523.799988,2096.7950354897157
756,2013-10-24,3.0,2013,26.0,1585.8544180272368
779,2013-10-24,3.0,2013,498.100006,830.1666766666667
207,2013-10-25,1.0,2014,3057.0,101823.36108025679
8,2013-10-29,4.0,2013,1032.5,6379.56865448438
16,2013-10-29,3.0,2013,4051.0,62511.66141285546
53,2013-10-29,1.0,2014,34.599998,1891.5393510499562
138,2013-10-29,4.0,2013,1178.0,33747.676611656134
